FLOCK_ID,FLOCK_NUMBER,ACCOUNT_ID,FACILITY_ID,FACILITY_DETAIL_ID,QUOTA_ID,FLOCK_QUOTA_TYPE,STATUS,PERMIT_NUMBER,PERMIT_DATE,HATCH_DATE,DATE_ORDERED,BIRD_COUNT,EGG_COLOUR,PLACEMENT_DATE,EST_DISPOSAL,DISPOSAL_DATE,BIRDS_DISPOSED,COMMENTS
DEV_MIGRATION_FL_00404,DM-FLOCK-00404,DEV_MIGRATION_A_00041,DEV_MIGRATION_F_00082,DEV_MIGRATION_D_00082,DEV_MIGRATION_Q_00082,Egg Production,Active,DM-PERMIT-00404,2025-01-01,2025-01-15,2024-12-01,1404,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00405,DM-FLOCK-00405,DEV_MIGRATION_A_00041,DEV_MIGRATION_F_00081,DEV_MIGRATION_D_00081,DEV_MIGRATION_Q_00081,Egg Production,Active,DM-PERMIT-00405,2025-01-01,2025-01-15,2024-12-01,1405,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00406,DM-FLOCK-00406,DEV_MIGRATION_A_00041,DEV_MIGRATION_F_00082,DEV_MIGRATION_D_00082,DEV_MIGRATION_Q_00082,Egg Production,Active,DM-PERMIT-00406,2025-01-01,2025-01-15,2024-12-01,1406,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00407,DM-FLOCK-00407,DEV_MIGRATION_A_00041,DEV_MIGRATION_F_00081,DEV_MIGRATION_D_00081,DEV_MIGRATION_Q_00081,Egg Production,Active,DM-PERMIT-00407,2025-01-01,2025-01-15,2024-12-01,1407,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00408,DM-FLOCK-00408,DEV_MIGRATION_A_00041,DEV_MIGRATION_F_00082,DEV_MIGRATION_D_00082,DEV_MIGRATION_Q_00082,Egg Production,Active,DM-PERMIT-00408,2025-01-01,2025-01-15,2024-12-01,1408,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00409,DM-FLOCK-00409,DEV_MIGRATION_A_00041,DEV_MIGRATION_F_00081,DEV_MIGRATION_D_00081,DEV_MIGRATION_Q_00081,Egg Production,Active,DM-PERMIT-00409,2025-01-01,2025-01-15,2024-12-01,1409,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00410,DM-FLOCK-00410,DEV_MIGRATION_A_00041,DEV_MIGRATION_F_00082,DEV_MIGRATION_D_00082,DEV_MIGRATION_Q_00082,Egg Production,Active,DM-PERMIT-00410,2025-01-01,2025-01-15,2024-12-01,1410,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00411,DM-FLOCK-00411,DEV_MIGRATION_A_00042,DEV_MIGRATION_F_00083,DEV_MIGRATION_D_00083,DEV_MIGRATION_Q_00083,Egg Production,Active,DM-PERMIT-00411,2025-01-01,2025-01-15,2024-12-01,1411,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00412,DM-FLOCK-00412,DEV_MIGRATION_A_00042,DEV_MIGRATION_F_00084,DEV_MIGRATION_D_00084,DEV_MIGRATION_Q_00084,Egg Production,Active,DM-PERMIT-00412,2025-01-01,2025-01-15,2024-12-01,1412,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00413,DM-FLOCK-00413,DEV_MIGRATION_A_00042,DEV_MIGRATION_F_00083,DEV_MIGRATION_D_00083,DEV_MIGRATION_Q_00083,Egg Production,Active,DM-PERMIT-00413,2025-01-01,2025-01-15,2024-12-01,1413,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00414,DM-FLOCK-00414,DEV_MIGRATION_A_00042,DEV_MIGRATION_F_00084,DEV_MIGRATION_D_00084,DEV_MIGRATION_Q_00084,Egg Production,Active,DM-PERMIT-00414,2025-01-01,2025-01-15,2024-12-01,1414,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00415,DM-FLOCK-00415,DEV_MIGRATION_A_00042,DEV_MIGRATION_F_00083,DEV_MIGRATION_D_00083,DEV_MIGRATION_Q_00083,Egg Production,Active,DM-PERMIT-00415,2025-01-01,2025-01-15,2024-12-01,1415,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00416,DM-FLOCK-00416,DEV_MIGRATION_A_00042,DEV_MIGRATION_F_00084,DEV_MIGRATION_D_00084,DEV_MIGRATION_Q_00084,Egg Production,Active,DM-PERMIT-00416,2025-01-01,2025-01-15,2024-12-01,1416,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00417,DM-FLOCK-00417,DEV_MIGRATION_A_00042,DEV_MIGRATION_F_00083,DEV_MIGRATION_D_00083,DEV_MIGRATION_Q_00083,Egg Production,Active,DM-PERMIT-00417,2025-01-01,2025-01-15,2024-12-01,1417,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00418,DM-FLOCK-00418,DEV_MIGRATION_A_00042,DEV_MIGRATION_F_00084,DEV_MIGRATION_D_00084,DEV_MIGRATION_Q_00084,Egg Production,Active,DM-PERMIT-00418,2025-01-01,2025-01-15,2024-12-01,1418,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00419,DM-FLOCK-00419,DEV_MIGRATION_A_00042,DEV_MIGRATION_F_00083,DEV_MIGRATION_D_00083,DEV_MIGRATION_Q_00083,Egg Production,Active,DM-PERMIT-00419,2025-01-01,2025-01-15,2024-12-01,1419,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00420,DM-FLOCK-00420,DEV_MIGRATION_A_00042,DEV_MIGRATION_F_00084,DEV_MIGRATION_D_00084,DEV_MIGRATION_Q_00084,Egg Production,Active,DM-PERMIT-00420,2025-01-01,2025-01-15,2024-12-01,1420,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00421,DM-FLOCK-00421,DEV_MIGRATION_A_00043,DEV_MIGRATION_F_00085,DEV_MIGRATION_D_00085,DEV_MIGRATION_Q_00085,Egg Production,Active,DM-PERMIT-00421,2025-01-01,2025-01-15,2024-12-01,1421,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00422,DM-FLOCK-00422,DEV_MIGRATION_A_00043,DEV_MIGRATION_F_00086,DEV_MIGRATION_D_00086,DEV_MIGRATION_Q_00086,Egg Production,Active,DM-PERMIT-00422,2025-01-01,2025-01-15,2024-12-01,1422,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00423,DM-FLOCK-00423,DEV_MIGRATION_A_00043,DEV_MIGRATION_F_00085,DEV_MIGRATION_D_00085,DEV_MIGRATION_Q_00085,Egg Production,Active,DM-PERMIT-00423,2025-01-01,2025-01-15,2024-12-01,1423,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00424,DM-FLOCK-00424,DEV_MIGRATION_A_00043,DEV_MIGRATION_F_00086,DEV_MIGRATION_D_00086,DEV_MIGRATION_Q_00086,Egg Production,Active,DM-PERMIT-00424,2025-01-01,2025-01-15,2024-12-01,1424,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00425,DM-FLOCK-00425,DEV_MIGRATION_A_00043,DEV_MIGRATION_F_00085,DEV_MIGRATION_D_00085,DEV_MIGRATION_Q_00085,Egg Production,Active,DM-PERMIT-00425,2025-01-01,2025-01-15,2024-12-01,1425,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00426,DM-FLOCK-00426,DEV_MIGRATION_A_00043,DEV_MIGRATION_F_00086,DEV_MIGRATION_D_00086,DEV_MIGRATION_Q_00086,Egg Production,Active,DM-PERMIT-00426,2025-01-01,2025-01-15,2024-12-01,1426,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00427,DM-FLOCK-00427,DEV_MIGRATION_A_00043,DEV_MIGRATION_F_00085,DEV_MIGRATION_D_00085,DEV_MIGRATION_Q_00085,Egg Production,Active,DM-PERMIT-00427,2025-01-01,2025-01-15,2024-12-01,1427,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00428,DM-FLOCK-00428,DEV_MIGRATION_A_00043,DEV_MIGRATION_F_00086,DEV_MIGRATION_D_00086,DEV_MIGRATION_Q_00086,Egg Production,Active,DM-PERMIT-00428,2025-01-01,2025-01-15,2024-12-01,1428,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00429,DM-FLOCK-00429,DEV_MIGRATION_A_00043,DEV_MIGRATION_F_00085,DEV_MIGRATION_D_00085,DEV_MIGRATION_Q_00085,Egg Production,Active,DM-PERMIT-00429,2025-01-01,2025-01-15,2024-12-01,1429,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00430,DM-FLOCK-00430,DEV_MIGRATION_A_00043,DEV_MIGRATION_F_00086,DEV_MIGRATION_D_00086,DEV_MIGRATION_Q_00086,Egg Production,Active,DM-PERMIT-00430,2025-01-01,2025-01-15,2024-12-01,1430,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00431,DM-FLOCK-00431,DEV_MIGRATION_A_00044,DEV_MIGRATION_F_00087,DEV_MIGRATION_D_00087,DEV_MIGRATION_Q_00087,Egg Production,Active,DM-PERMIT-00431,2025-01-01,2025-01-15,2024-12-01,1431,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00432,DM-FLOCK-00432,DEV_MIGRATION_A_00044,DEV_MIGRATION_F_00088,DEV_MIGRATION_D_00088,DEV_MIGRATION_Q_00088,Egg Production,Active,DM-PERMIT-00432,2025-01-01,2025-01-15,2024-12-01,1432,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00433,DM-FLOCK-00433,DEV_MIGRATION_A_00044,DEV_MIGRATION_F_00087,DEV_MIGRATION_D_00087,DEV_MIGRATION_Q_00087,Egg Production,Active,DM-PERMIT-00433,2025-01-01,2025-01-15,2024-12-01,1433,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00434,DM-FLOCK-00434,DEV_MIGRATION_A_00044,DEV_MIGRATION_F_00088,DEV_MIGRATION_D_00088,DEV_MIGRATION_Q_00088,Egg Production,Active,DM-PERMIT-00434,2025-01-01,2025-01-15,2024-12-01,1434,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00435,DM-FLOCK-00435,DEV_MIGRATION_A_00044,DEV_MIGRATION_F_00087,DEV_MIGRATION_D_00087,DEV_MIGRATION_Q_00087,Egg Production,Active,DM-PERMIT-00435,2025-01-01,2025-01-15,2024-12-01,1435,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00436,DM-FLOCK-00436,DEV_MIGRATION_A_00044,DEV_MIGRATION_F_00088,DEV_MIGRATION_D_00088,DEV_MIGRATION_Q_00088,Egg Production,Active,DM-PERMIT-00436,2025-01-01,2025-01-15,2024-12-01,1436,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00437,DM-FLOCK-00437,DEV_MIGRATION_A_00044,DEV_MIGRATION_F_00087,DEV_MIGRATION_D_00087,DEV_MIGRATION_Q_00087,Egg Production,Active,DM-PERMIT-00437,2025-01-01,2025-01-15,2024-12-01,1437,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00438,DM-FLOCK-00438,DEV_MIGRATION_A_00044,DEV_MIGRATION_F_00088,DEV_MIGRATION_D_00088,DEV_MIGRATION_Q_00088,Egg Production,Active,DM-PERMIT-00438,2025-01-01,2025-01-15,2024-12-01,1438,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00439,DM-FLOCK-00439,DEV_MIGRATION_A_00044,DEV_MIGRATION_F_00087,DEV_MIGRATION_D_00087,DEV_MIGRATION_Q_00087,Egg Production,Active,DM-PERMIT-00439,2025-01-01,2025-01-15,2024-12-01,1439,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00440,DM-FLOCK-00440,DEV_MIGRATION_A_00044,DEV_MIGRATION_F_00088,DEV_MIGRATION_D_00088,DEV_MIGRATION_Q_00088,Egg Production,Active,DM-PERMIT-00440,2025-01-01,2025-01-15,2024-12-01,1440,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00441,DM-FLOCK-00441,DEV_MIGRATION_A_00045,DEV_MIGRATION_F_00089,DEV_MIGRATION_D_00089,DEV_MIGRATION_Q_00089,Egg Production,Active,DM-PERMIT-00441,2025-01-01,2025-01-15,2024-12-01,1441,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00442,DM-FLOCK-00442,DEV_MIGRATION_A_00045,DEV_MIGRATION_F_00090,DEV_MIGRATION_D_00090,DEV_MIGRATION_Q_00090,Egg Production,Active,DM-PERMIT-00442,2025-01-01,2025-01-15,2024-12-01,1442,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00443,DM-FLOCK-00443,DEV_MIGRATION_A_00045,DEV_MIGRATION_F_00089,DEV_MIGRATION_D_00089,DEV_MIGRATION_Q_00089,Egg Production,Active,DM-PERMIT-00443,2025-01-01,2025-01-15,2024-12-01,1443,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00444,DM-FLOCK-00444,DEV_MIGRATION_A_00045,DEV_MIGRATION_F_00090,DEV_MIGRATION_D_00090,DEV_MIGRATION_Q_00090,Egg Production,Active,DM-PERMIT-00444,2025-01-01,2025-01-15,2024-12-01,1444,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00445,DM-FLOCK-00445,DEV_MIGRATION_A_00045,DEV_MIGRATION_F_00089,DEV_MIGRATION_D_00089,DEV_MIGRATION_Q_00089,Egg Production,Active,DM-PERMIT-00445,2025-01-01,2025-01-15,2024-12-01,1445,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00446,DM-FLOCK-00446,DEV_MIGRATION_A_00045,DEV_MIGRATION_F_00090,DEV_MIGRATION_D_00090,DEV_MIGRATION_Q_00090,Egg Production,Active,DM-PERMIT-00446,2025-01-01,2025-01-15,2024-12-01,1446,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00447,DM-FLOCK-00447,DEV_MIGRATION_A_00045,DEV_MIGRATION_F_00089,DEV_MIGRATION_D_00089,DEV_MIGRATION_Q_00089,Egg Production,Active,DM-PERMIT-00447,2025-01-01,2025-01-15,2024-12-01,1447,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00448,DM-FLOCK-00448,DEV_MIGRATION_A_00045,DEV_MIGRATION_F_00090,DEV_MIGRATION_D_00090,DEV_MIGRATION_Q_00090,Egg Production,Active,DM-PERMIT-00448,2025-01-01,2025-01-15,2024-12-01,1448,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00449,DM-FLOCK-00449,DEV_MIGRATION_A_00045,DEV_MIGRATION_F_00089,DEV_MIGRATION_D_00089,DEV_MIGRATION_Q_00089,Egg Production,Active,DM-PERMIT-00449,2025-01-01,2025-01-15,2024-12-01,1449,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00450,DM-FLOCK-00450,DEV_MIGRATION_A_00045,DEV_MIGRATION_F_00090,DEV_MIGRATION_D_00090,DEV_MIGRATION_Q_00090,Egg Production,Active,DM-PERMIT-00450,2025-01-01,2025-01-15,2024-12-01,1450,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00451,DM-FLOCK-00451,DEV_MIGRATION_A_00046,DEV_MIGRATION_F_00091,DEV_MIGRATION_D_00091,DEV_MIGRATION_Q_00091,Egg Production,Active,DM-PERMIT-00451,2025-01-01,2025-01-15,2024-12-01,1451,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00452,DM-FLOCK-00452,DEV_MIGRATION_A_00046,DEV_MIGRATION_F_00092,DEV_MIGRATION_D_00092,DEV_MIGRATION_Q_00092,Egg Production,Active,DM-PERMIT-00452,2025-01-01,2025-01-15,2024-12-01,1452,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00453,DM-FLOCK-00453,DEV_MIGRATION_A_00046,DEV_MIGRATION_F_00091,DEV_MIGRATION_D_00091,DEV_MIGRATION_Q_00091,Egg Production,Active,DM-PERMIT-00453,2025-01-01,2025-01-15,2024-12-01,1453,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00454,DM-FLOCK-00454,DEV_MIGRATION_A_00046,DEV_MIGRATION_F_00092,DEV_MIGRATION_D_00092,DEV_MIGRATION_Q_00092,Egg Production,Active,DM-PERMIT-00454,2025-01-01,2025-01-15,2024-12-01,1454,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00455,DM-FLOCK-00455,DEV_MIGRATION_A_00046,DEV_MIGRATION_F_00091,DEV_MIGRATION_D_00091,DEV_MIGRATION_Q_00091,Egg Production,Active,DM-PERMIT-00455,2025-01-01,2025-01-15,2024-12-01,1455,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00456,DM-FLOCK-00456,DEV_MIGRATION_A_00046,DEV_MIGRATION_F_00092,DEV_MIGRATION_D_00092,DEV_MIGRATION_Q_00092,Egg Production,Active,DM-PERMIT-00456,2025-01-01,2025-01-15,2024-12-01,1456,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00457,DM-FLOCK-00457,DEV_MIGRATION_A_00046,DEV_MIGRATION_F_00091,DEV_MIGRATION_D_00091,DEV_MIGRATION_Q_00091,Egg Production,Active,DM-PERMIT-00457,2025-01-01,2025-01-15,2024-12-01,1457,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00458,DM-FLOCK-00458,DEV_MIGRATION_A_00046,DEV_MIGRATION_F_00092,DEV_MIGRATION_D_00092,DEV_MIGRATION_Q_00092,Egg Production,Active,DM-PERMIT-00458,2025-01-01,2025-01-15,2024-12-01,1458,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00459,DM-FLOCK-00459,DEV_MIGRATION_A_00046,DEV_MIGRATION_F_00091,DEV_MIGRATION_D_00091,DEV_MIGRATION_Q_00091,Egg Production,Active,DM-PERMIT-00459,2025-01-01,2025-01-15,2024-12-01,1459,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00460,DM-FLOCK-00460,DEV_MIGRATION_A_00046,DEV_MIGRATION_F_00092,DEV_MIGRATION_D_00092,DEV_MIGRATION_Q_00092,Egg Production,Active,DM-PERMIT-00460,2025-01-01,2025-01-15,2024-12-01,1460,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00461,DM-FLOCK-00461,DEV_MIGRATION_A_00047,DEV_MIGRATION_F_00093,DEV_MIGRATION_D_00093,DEV_MIGRATION_Q_00093,Egg Production,Active,DM-PERMIT-00461,2025-01-01,2025-01-15,2024-12-01,1461,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00462,DM-FLOCK-00462,DEV_MIGRATION_A_00047,DEV_MIGRATION_F_00094,DEV_MIGRATION_D_00094,DEV_MIGRATION_Q_00094,Egg Production,Active,DM-PERMIT-00462,2025-01-01,2025-01-15,2024-12-01,1462,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00463,DM-FLOCK-00463,DEV_MIGRATION_A_00047,DEV_MIGRATION_F_00093,DEV_MIGRATION_D_00093,DEV_MIGRATION_Q_00093,Egg Production,Active,DM-PERMIT-00463,2025-01-01,2025-01-15,2024-12-01,1463,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00464,DM-FLOCK-00464,DEV_MIGRATION_A_00047,DEV_MIGRATION_F_00094,DEV_MIGRATION_D_00094,DEV_MIGRATION_Q_00094,Egg Production,Active,DM-PERMIT-00464,2025-01-01,2025-01-15,2024-12-01,1464,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00465,DM-FLOCK-00465,DEV_MIGRATION_A_00047,DEV_MIGRATION_F_00093,DEV_MIGRATION_D_00093,DEV_MIGRATION_Q_00093,Egg Production,Active,DM-PERMIT-00465,2025-01-01,2025-01-15,2024-12-01,1465,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00466,DM-FLOCK-00466,DEV_MIGRATION_A_00047,DEV_MIGRATION_F_00094,DEV_MIGRATION_D_00094,DEV_MIGRATION_Q_00094,Egg Production,Active,DM-PERMIT-00466,2025-01-01,2025-01-15,2024-12-01,1466,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00467,DM-FLOCK-00467,DEV_MIGRATION_A_00047,DEV_MIGRATION_F_00093,DEV_MIGRATION_D_00093,DEV_MIGRATION_Q_00093,Egg Production,Active,DM-PERMIT-00467,2025-01-01,2025-01-15,2024-12-01,1467,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00468,DM-FLOCK-00468,DEV_MIGRATION_A_00047,DEV_MIGRATION_F_00094,DEV_MIGRATION_D_00094,DEV_MIGRATION_Q_00094,Egg Production,Active,DM-PERMIT-00468,2025-01-01,2025-01-15,2024-12-01,1468,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00469,DM-FLOCK-00469,DEV_MIGRATION_A_00047,DEV_MIGRATION_F_00093,DEV_MIGRATION_D_00093,DEV_MIGRATION_Q_00093,Egg Production,Active,DM-PERMIT-00469,2025-01-01,2025-01-15,2024-12-01,1469,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00470,DM-FLOCK-00470,DEV_MIGRATION_A_00047,DEV_MIGRATION_F_00094,DEV_MIGRATION_D_00094,DEV_MIGRATION_Q_00094,Egg Production,Active,DM-PERMIT-00470,2025-01-01,2025-01-15,2024-12-01,1470,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00471,DM-FLOCK-00471,DEV_MIGRATION_A_00048,DEV_MIGRATION_F_00095,DEV_MIGRATION_D_00095,DEV_MIGRATION_Q_00095,Egg Production,Active,DM-PERMIT-00471,2025-01-01,2025-01-15,2024-12-01,1471,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00472,DM-FLOCK-00472,DEV_MIGRATION_A_00048,DEV_MIGRATION_F_00096,DEV_MIGRATION_D_00096,DEV_MIGRATION_Q_00096,Egg Production,Active,DM-PERMIT-00472,2025-01-01,2025-01-15,2024-12-01,1472,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00473,DM-FLOCK-00473,DEV_MIGRATION_A_00048,DEV_MIGRATION_F_00095,DEV_MIGRATION_D_00095,DEV_MIGRATION_Q_00095,Egg Production,Active,DM-PERMIT-00473,2025-01-01,2025-01-15,2024-12-01,1473,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00474,DM-FLOCK-00474,DEV_MIGRATION_A_00048,DEV_MIGRATION_F_00096,DEV_MIGRATION_D_00096,DEV_MIGRATION_Q_00096,Egg Production,Active,DM-PERMIT-00474,2025-01-01,2025-01-15,2024-12-01,1474,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00475,DM-FLOCK-00475,DEV_MIGRATION_A_00048,DEV_MIGRATION_F_00095,DEV_MIGRATION_D_00095,DEV_MIGRATION_Q_00095,Egg Production,Active,DM-PERMIT-00475,2025-01-01,2025-01-15,2024-12-01,1475,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00476,DM-FLOCK-00476,DEV_MIGRATION_A_00048,DEV_MIGRATION_F_00096,DEV_MIGRATION_D_00096,DEV_MIGRATION_Q_00096,Egg Production,Active,DM-PERMIT-00476,2025-01-01,2025-01-15,2024-12-01,1476,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00477,DM-FLOCK-00477,DEV_MIGRATION_A_00048,DEV_MIGRATION_F_00095,DEV_MIGRATION_D_00095,DEV_MIGRATION_Q_00095,Egg Production,Active,DM-PERMIT-00477,2025-01-01,2025-01-15,2024-12-01,1477,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00478,DM-FLOCK-00478,DEV_MIGRATION_A_00048,DEV_MIGRATION_F_00096,DEV_MIGRATION_D_00096,DEV_MIGRATION_Q_00096,Egg Production,Active,DM-PERMIT-00478,2025-01-01,2025-01-15,2024-12-01,1478,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00479,DM-FLOCK-00479,DEV_MIGRATION_A_00048,DEV_MIGRATION_F_00095,DEV_MIGRATION_D_00095,DEV_MIGRATION_Q_00095,Egg Production,Active,DM-PERMIT-00479,2025-01-01,2025-01-15,2024-12-01,1479,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00480,DM-FLOCK-00480,DEV_MIGRATION_A_00048,DEV_MIGRATION_F_00096,DEV_MIGRATION_D_00096,DEV_MIGRATION_Q_00096,Egg Production,Active,DM-PERMIT-00480,2025-01-01,2025-01-15,2024-12-01,1480,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00481,DM-FLOCK-00481,DEV_MIGRATION_A_00049,DEV_MIGRATION_F_00097,DEV_MIGRATION_D_00097,DEV_MIGRATION_Q_00097,Egg Production,Active,DM-PERMIT-00481,2025-01-01,2025-01-15,2024-12-01,1481,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00482,DM-FLOCK-00482,DEV_MIGRATION_A_00049,DEV_MIGRATION_F_00098,DEV_MIGRATION_D_00098,DEV_MIGRATION_Q_00098,Egg Production,Active,DM-PERMIT-00482,2025-01-01,2025-01-15,2024-12-01,1482,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00483,DM-FLOCK-00483,DEV_MIGRATION_A_00049,DEV_MIGRATION_F_00097,DEV_MIGRATION_D_00097,DEV_MIGRATION_Q_00097,Egg Production,Active,DM-PERMIT-00483,2025-01-01,2025-01-15,2024-12-01,1483,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00484,DM-FLOCK-00484,DEV_MIGRATION_A_00049,DEV_MIGRATION_F_00098,DEV_MIGRATION_D_00098,DEV_MIGRATION_Q_00098,Egg Production,Active,DM-PERMIT-00484,2025-01-01,2025-01-15,2024-12-01,1484,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
