FLOCK_TRANSACTION_ID,FLOCK_ID,TRANSACTION_TYPE,QUANTITY,TRANSACTION_DATE,NOTES
DEV_MIGRATION_FT_00720,DEV_MIGRATION_FL_00180,Sale,120,2025-12-20,Fictional transaction fixture.
DEV_MIGRATION_FT_00721,DEV_MIGRATION_FL_00181,Count,121,2025-01-21,Fictional transaction fixture.
DEV_MIGRATION_FT_00722,DEV_MIGRATION_FL_00181,Delivery,122,2025-02-22,Fictional transaction fixture.
DEV_MIGRATION_FT_00723,DEV_MIGRATION_FL_00181,Removal,123,2025-03-23,Fictional transaction fixture.
DEV_MIGRATION_FT_00724,DEV_MIGRATION_FL_00181,Sale,124,2025-04-24,Fictional transaction fixture.
DEV_MIGRATION_FT_00725,DEV_MIGRATION_FL_00182,Count,100,2025-05-25,Fictional transaction fixture.
DEV_MIGRATION_FT_00726,DEV_MIGRATION_FL_00182,Delivery,101,2025-06-26,Fictional transaction fixture.
DEV_MIGRATION_FT_00727,DEV_MIGRATION_FL_00182,Removal,102,2025-07-27,Fictional transaction fixture.
DEV_MIGRATION_FT_00728,DEV_MIGRATION_FL_00182,Sale,103,2025-08-28,Fictional transaction fixture.
DEV_MIGRATION_FT_00729,DEV_MIGRATION_FL_00183,Count,104,2025-09-01,Fictional transaction fixture.
DEV_MIGRATION_FT_00730,DEV_MIGRATION_FL_00183,Delivery,105,2025-10-02,Fictional transaction fixture.
DEV_MIGRATION_FT_00731,DEV_MIGRATION_FL_00183,Removal,106,2025-11-03,Fictional transaction fixture.
DEV_MIGRATION_FT_00732,DEV_MIGRATION_FL_00183,Sale,107,2025-12-04,Fictional transaction fixture.
DEV_MIGRATION_FT_00733,DEV_MIGRATION_FL_00184,Count,108,2025-01-05,Fictional transaction fixture.
DEV_MIGRATION_FT_00734,DEV_MIGRATION_FL_00184,Delivery,109,2025-02-06,Fictional transaction fixture.
DEV_MIGRATION_FT_00735,DEV_MIGRATION_FL_00184,Removal,110,2025-03-07,Fictional transaction fixture.
DEV_MIGRATION_FT_00736,DEV_MIGRATION_FL_00184,Sale,111,2025-04-08,Fictional transaction fixture.
DEV_MIGRATION_FT_00737,DEV_MIGRATION_FL_00185,Count,112,2025-05-09,Fictional transaction fixture.
DEV_MIGRATION_FT_00738,DEV_MIGRATION_FL_00185,Delivery,113,2025-06-10,Fictional transaction fixture.
DEV_MIGRATION_FT_00739,DEV_MIGRATION_FL_00185,Removal,114,2025-07-11,Fictional transaction fixture.
DEV_MIGRATION_FT_00740,DEV_MIGRATION_FL_00185,Sale,115,2025-08-12,Fictional transaction fixture.
DEV_MIGRATION_FT_00741,DEV_MIGRATION_FL_00186,Count,116,2025-09-13,Fictional transaction fixture.
DEV_MIGRATION_FT_00742,DEV_MIGRATION_FL_00186,Delivery,117,2025-10-14,Fictional transaction fixture.
DEV_MIGRATION_FT_00743,DEV_MIGRATION_FL_00186,Removal,118,2025-11-15,Fictional transaction fixture.
DEV_MIGRATION_FT_00744,DEV_MIGRATION_FL_00186,Sale,119,2025-12-16,Fictional transaction fixture.
DEV_MIGRATION_FT_00745,DEV_MIGRATION_FL_00187,Count,120,2025-01-17,Fictional transaction fixture.
DEV_MIGRATION_FT_00746,DEV_MIGRATION_FL_00187,Delivery,121,2025-02-18,Fictional transaction fixture.
DEV_MIGRATION_FT_00747,DEV_MIGRATION_FL_00187,Removal,122,2025-03-19,Fictional transaction fixture.
DEV_MIGRATION_FT_00748,DEV_MIGRATION_FL_00187,Sale,123,2025-04-20,Fictional transaction fixture.
DEV_MIGRATION_FT_00749,DEV_MIGRATION_FL_00188,Count,124,2025-05-21,Fictional transaction fixture.
DEV_MIGRATION_FT_00750,DEV_MIGRATION_FL_00188,Delivery,100,2025-06-22,Fictional transaction fixture.
DEV_MIGRATION_FT_00751,DEV_MIGRATION_FL_00188,Removal,101,2025-07-23,Fictional transaction fixture.
DEV_MIGRATION_FT_00752,DEV_MIGRATION_FL_00188,Sale,102,2025-08-24,Fictional transaction fixture.
DEV_MIGRATION_FT_00753,DEV_MIGRATION_FL_00189,Count,103,2025-09-25,Fictional transaction fixture.
DEV_MIGRATION_FT_00754,DEV_MIGRATION_FL_00189,Delivery,104,2025-10-26,Fictional transaction fixture.
DEV_MIGRATION_FT_00755,DEV_MIGRATION_FL_00189,Removal,105,2025-11-27,Fictional transaction fixture.
DEV_MIGRATION_FT_00756,DEV_MIGRATION_FL_00189,Sale,106,2025-12-28,Fictional transaction fixture.
DEV_MIGRATION_FT_00757,DEV_MIGRATION_FL_00190,Count,107,2025-01-01,Fictional transaction fixture.
DEV_MIGRATION_FT_00758,DEV_MIGRATION_FL_00190,Delivery,108,2025-02-02,Fictional transaction fixture.
DEV_MIGRATION_FT_00759,DEV_MIGRATION_FL_00190,Removal,109,2025-03-03,Fictional transaction fixture.
DEV_MIGRATION_FT_00760,DEV_MIGRATION_FL_00190,Sale,110,2025-04-04,Fictional transaction fixture.
DEV_MIGRATION_FT_00761,DEV_MIGRATION_FL_00191,Count,111,2025-05-05,Fictional transaction fixture.
DEV_MIGRATION_FT_00762,DEV_MIGRATION_FL_00191,Delivery,112,2025-06-06,Fictional transaction fixture.
DEV_MIGRATION_FT_00763,DEV_MIGRATION_FL_00191,Removal,113,2025-07-07,Fictional transaction fixture.
DEV_MIGRATION_FT_00764,DEV_MIGRATION_FL_00191,Sale,114,2025-08-08,Fictional transaction fixture.
DEV_MIGRATION_FT_00765,DEV_MIGRATION_FL_00192,Count,115,2025-09-09,Fictional transaction fixture.
DEV_MIGRATION_FT_00766,DEV_MIGRATION_FL_00192,Delivery,116,2025-10-10,Fictional transaction fixture.
DEV_MIGRATION_FT_00767,DEV_MIGRATION_FL_00192,Removal,117,2025-11-11,Fictional transaction fixture.
DEV_MIGRATION_FT_00768,DEV_MIGRATION_FL_00192,Sale,118,2025-12-12,Fictional transaction fixture.
DEV_MIGRATION_FT_00769,DEV_MIGRATION_FL_00193,Count,119,2025-01-13,Fictional transaction fixture.
DEV_MIGRATION_FT_00770,DEV_MIGRATION_FL_00193,Delivery,120,2025-02-14,Fictional transaction fixture.
DEV_MIGRATION_FT_00771,DEV_MIGRATION_FL_00193,Removal,121,2025-03-15,Fictional transaction fixture.
DEV_MIGRATION_FT_00772,DEV_MIGRATION_FL_00193,Sale,122,2025-04-16,Fictional transaction fixture.
DEV_MIGRATION_FT_00773,DEV_MIGRATION_FL_00194,Count,123,2025-05-17,Fictional transaction fixture.
DEV_MIGRATION_FT_00774,DEV_MIGRATION_FL_00194,Delivery,124,2025-06-18,Fictional transaction fixture.
DEV_MIGRATION_FT_00775,DEV_MIGRATION_FL_00194,Removal,100,2025-07-19,Fictional transaction fixture.
DEV_MIGRATION_FT_00776,DEV_MIGRATION_FL_00194,Sale,101,2025-08-20,Fictional transaction fixture.
DEV_MIGRATION_FT_00777,DEV_MIGRATION_FL_00195,Count,102,2025-09-21,Fictional transaction fixture.
DEV_MIGRATION_FT_00778,DEV_MIGRATION_FL_00195,Delivery,103,2025-10-22,Fictional transaction fixture.
DEV_MIGRATION_FT_00779,DEV_MIGRATION_FL_00195,Removal,104,2025-11-23,Fictional transaction fixture.
DEV_MIGRATION_FT_00780,DEV_MIGRATION_FL_00195,Sale,105,2025-12-24,Fictional transaction fixture.
DEV_MIGRATION_FT_00781,DEV_MIGRATION_FL_00196,Count,106,2025-01-25,Fictional transaction fixture.
DEV_MIGRATION_FT_00782,DEV_MIGRATION_FL_00196,Delivery,107,2025-02-26,Fictional transaction fixture.
DEV_MIGRATION_FT_00783,DEV_MIGRATION_FL_00196,Removal,108,2025-03-27,Fictional transaction fixture.
DEV_MIGRATION_FT_00784,DEV_MIGRATION_FL_00196,Sale,109,2025-04-28,Fictional transaction fixture.
DEV_MIGRATION_FT_00785,DEV_MIGRATION_FL_00197,Count,110,2025-05-01,Fictional transaction fixture.
DEV_MIGRATION_FT_00786,DEV_MIGRATION_FL_00197,Delivery,111,2025-06-02,Fictional transaction fixture.
DEV_MIGRATION_FT_00787,DEV_MIGRATION_FL_00197,Removal,112,2025-07-03,Fictional transaction fixture.
DEV_MIGRATION_FT_00788,DEV_MIGRATION_FL_00197,Sale,113,2025-08-04,Fictional transaction fixture.
DEV_MIGRATION_FT_00789,DEV_MIGRATION_FL_00198,Count,114,2025-09-05,Fictional transaction fixture.
DEV_MIGRATION_FT_00790,DEV_MIGRATION_FL_00198,Delivery,115,2025-10-06,Fictional transaction fixture.
DEV_MIGRATION_FT_00791,DEV_MIGRATION_FL_00198,Removal,116,2025-11-07,Fictional transaction fixture.
DEV_MIGRATION_FT_00792,DEV_MIGRATION_FL_00198,Sale,117,2025-12-08,Fictional transaction fixture.
DEV_MIGRATION_FT_00793,DEV_MIGRATION_FL_00199,Count,118,2025-01-09,Fictional transaction fixture.
DEV_MIGRATION_FT_00794,DEV_MIGRATION_FL_00199,Delivery,119,2025-02-10,Fictional transaction fixture.
DEV_MIGRATION_FT_00795,DEV_MIGRATION_FL_00199,Removal,120,2025-03-11,Fictional transaction fixture.
DEV_MIGRATION_FT_00796,DEV_MIGRATION_FL_00199,Sale,121,2025-04-12,Fictional transaction fixture.
DEV_MIGRATION_FT_00797,DEV_MIGRATION_FL_00200,Count,122,2025-05-13,Fictional transaction fixture.
DEV_MIGRATION_FT_00798,DEV_MIGRATION_FL_00200,Delivery,123,2025-06-14,Fictional transaction fixture.
DEV_MIGRATION_FT_00799,DEV_MIGRATION_FL_00200,Removal,124,2025-07-15,Fictional transaction fixture.
DEV_MIGRATION_FT_00800,DEV_MIGRATION_FL_00200,Sale,100,2025-08-16,Fictional transaction fixture.
DEV_MIGRATION_FT_00801,DEV_MIGRATION_FL_00201,Count,101,2025-09-17,Fictional transaction fixture.
DEV_MIGRATION_FT_00802,DEV_MIGRATION_FL_00201,Delivery,102,2025-10-18,Fictional transaction fixture.
DEV_MIGRATION_FT_00803,DEV_MIGRATION_FL_00201,Removal,103,2025-11-19,Fictional transaction fixture.
DEV_MIGRATION_FT_00804,DEV_MIGRATION_FL_00201,Sale,104,2025-12-20,Fictional transaction fixture.
DEV_MIGRATION_FT_00805,DEV_MIGRATION_FL_00202,Count,105,2025-01-21,Fictional transaction fixture.
DEV_MIGRATION_FT_00806,DEV_MIGRATION_FL_00202,Delivery,106,2025-02-22,Fictional transaction fixture.
DEV_MIGRATION_FT_00807,DEV_MIGRATION_FL_00202,Removal,107,2025-03-23,Fictional transaction fixture.
DEV_MIGRATION_FT_00808,DEV_MIGRATION_FL_00202,Sale,108,2025-04-24,Fictional transaction fixture.
DEV_MIGRATION_FT_00809,DEV_MIGRATION_FL_00203,Count,109,2025-05-25,Fictional transaction fixture.
DEV_MIGRATION_FT_00810,DEV_MIGRATION_FL_00203,Delivery,110,2025-06-26,Fictional transaction fixture.
DEV_MIGRATION_FT_00811,DEV_MIGRATION_FL_00203,Removal,111,2025-07-27,Fictional transaction fixture.
DEV_MIGRATION_FT_00812,DEV_MIGRATION_FL_00203,Sale,112,2025-08-28,Fictional transaction fixture.
DEV_MIGRATION_FT_00813,DEV_MIGRATION_FL_00204,Count,113,2025-09-01,Fictional transaction fixture.
DEV_MIGRATION_FT_00814,DEV_MIGRATION_FL_00204,Delivery,114,2025-10-02,Fictional transaction fixture.
DEV_MIGRATION_FT_00815,DEV_MIGRATION_FL_00204,Removal,115,2025-11-03,Fictional transaction fixture.
DEV_MIGRATION_FT_00816,DEV_MIGRATION_FL_00204,Sale,116,2025-12-04,Fictional transaction fixture.
DEV_MIGRATION_FT_00817,DEV_MIGRATION_FL_00205,Count,117,2025-01-05,Fictional transaction fixture.
DEV_MIGRATION_FT_00818,DEV_MIGRATION_FL_00205,Delivery,118,2025-02-06,Fictional transaction fixture.
DEV_MIGRATION_FT_00819,DEV_MIGRATION_FL_00205,Removal,119,2025-03-07,Fictional transaction fixture.
DEV_MIGRATION_FT_00820,DEV_MIGRATION_FL_00205,Sale,120,2025-04-08,Fictional transaction fixture.
DEV_MIGRATION_FT_00821,DEV_MIGRATION_FL_00206,Count,121,2025-05-09,Fictional transaction fixture.
DEV_MIGRATION_FT_00822,DEV_MIGRATION_FL_00206,Delivery,122,2025-06-10,Fictional transaction fixture.
DEV_MIGRATION_FT_00823,DEV_MIGRATION_FL_00206,Removal,123,2025-07-11,Fictional transaction fixture.
DEV_MIGRATION_FT_00824,DEV_MIGRATION_FL_00206,Sale,124,2025-08-12,Fictional transaction fixture.
DEV_MIGRATION_FT_00825,DEV_MIGRATION_FL_00207,Count,100,2025-09-13,Fictional transaction fixture.
DEV_MIGRATION_FT_00826,DEV_MIGRATION_FL_00207,Delivery,101,2025-10-14,Fictional transaction fixture.
DEV_MIGRATION_FT_00827,DEV_MIGRATION_FL_00207,Removal,102,2025-11-15,Fictional transaction fixture.
DEV_MIGRATION_FT_00828,DEV_MIGRATION_FL_00207,Sale,103,2025-12-16,Fictional transaction fixture.
DEV_MIGRATION_FT_00829,DEV_MIGRATION_FL_00208,Count,104,2025-01-17,Fictional transaction fixture.
DEV_MIGRATION_FT_00830,DEV_MIGRATION_FL_00208,Delivery,105,2025-02-18,Fictional transaction fixture.
DEV_MIGRATION_FT_00831,DEV_MIGRATION_FL_00208,Removal,106,2025-03-19,Fictional transaction fixture.
DEV_MIGRATION_FT_00832,DEV_MIGRATION_FL_00208,Sale,107,2025-04-20,Fictional transaction fixture.
DEV_MIGRATION_FT_00833,DEV_MIGRATION_FL_00209,Count,108,2025-05-21,Fictional transaction fixture.
DEV_MIGRATION_FT_00834,DEV_MIGRATION_FL_00209,Delivery,109,2025-06-22,Fictional transaction fixture.
DEV_MIGRATION_FT_00835,DEV_MIGRATION_FL_00209,Removal,110,2025-07-23,Fictional transaction fixture.
DEV_MIGRATION_FT_00836,DEV_MIGRATION_FL_00209,Sale,111,2025-08-24,Fictional transaction fixture.
DEV_MIGRATION_FT_00837,DEV_MIGRATION_FL_00210,Count,112,2025-09-25,Fictional transaction fixture.
DEV_MIGRATION_FT_00838,DEV_MIGRATION_FL_00210,Delivery,113,2025-10-26,Fictional transaction fixture.
DEV_MIGRATION_FT_00839,DEV_MIGRATION_FL_00210,Removal,114,2025-11-27,Fictional transaction fixture.
DEV_MIGRATION_FT_00840,DEV_MIGRATION_FL_00210,Sale,115,2025-12-28,Fictional transaction fixture.
DEV_MIGRATION_FT_00841,DEV_MIGRATION_FL_00211,Count,116,2025-01-01,Fictional transaction fixture.
DEV_MIGRATION_FT_00842,DEV_MIGRATION_FL_00211,Delivery,117,2025-02-02,Fictional transaction fixture.
DEV_MIGRATION_FT_00843,DEV_MIGRATION_FL_00211,Removal,118,2025-03-03,Fictional transaction fixture.
DEV_MIGRATION_FT_00844,DEV_MIGRATION_FL_00211,Sale,119,2025-04-04,Fictional transaction fixture.
DEV_MIGRATION_FT_00845,DEV_MIGRATION_FL_00212,Count,120,2025-05-05,Fictional transaction fixture.
DEV_MIGRATION_FT_00846,DEV_MIGRATION_FL_00212,Delivery,121,2025-06-06,Fictional transaction fixture.
DEV_MIGRATION_FT_00847,DEV_MIGRATION_FL_00212,Removal,122,2025-07-07,Fictional transaction fixture.
DEV_MIGRATION_FT_00848,DEV_MIGRATION_FL_00212,Sale,123,2025-08-08,Fictional transaction fixture.
DEV_MIGRATION_FT_00849,DEV_MIGRATION_FL_00213,Count,124,2025-09-09,Fictional transaction fixture.
DEV_MIGRATION_FT_00850,DEV_MIGRATION_FL_00213,Delivery,100,2025-10-10,Fictional transaction fixture.
DEV_MIGRATION_FT_00851,DEV_MIGRATION_FL_00213,Removal,101,2025-11-11,Fictional transaction fixture.
DEV_MIGRATION_FT_00852,DEV_MIGRATION_FL_00213,Sale,102,2025-12-12,Fictional transaction fixture.
DEV_MIGRATION_FT_00853,DEV_MIGRATION_FL_00214,Count,103,2025-01-13,Fictional transaction fixture.
DEV_MIGRATION_FT_00854,DEV_MIGRATION_FL_00214,Delivery,104,2025-02-14,Fictional transaction fixture.
DEV_MIGRATION_FT_00855,DEV_MIGRATION_FL_00214,Removal,105,2025-03-15,Fictional transaction fixture.
DEV_MIGRATION_FT_00856,DEV_MIGRATION_FL_00214,Sale,106,2025-04-16,Fictional transaction fixture.
DEV_MIGRATION_FT_00857,DEV_MIGRATION_FL_00215,Count,107,2025-05-17,Fictional transaction fixture.
DEV_MIGRATION_FT_00858,DEV_MIGRATION_FL_00215,Delivery,108,2025-06-18,Fictional transaction fixture.
DEV_MIGRATION_FT_00859,DEV_MIGRATION_FL_00215,Removal,109,2025-07-19,Fictional transaction fixture.
DEV_MIGRATION_FT_00860,DEV_MIGRATION_FL_00215,Sale,110,2025-08-20,Fictional transaction fixture.
DEV_MIGRATION_FT_00861,DEV_MIGRATION_FL_00216,Count,111,2025-09-21,Fictional transaction fixture.
DEV_MIGRATION_FT_00862,DEV_MIGRATION_FL_00216,Delivery,112,2025-10-22,Fictional transaction fixture.
DEV_MIGRATION_FT_00863,DEV_MIGRATION_FL_00216,Removal,113,2025-11-23,Fictional transaction fixture.
DEV_MIGRATION_FT_00864,DEV_MIGRATION_FL_00216,Sale,114,2025-12-24,Fictional transaction fixture.
DEV_MIGRATION_FT_00865,DEV_MIGRATION_FL_00217,Count,115,2025-01-25,Fictional transaction fixture.
DEV_MIGRATION_FT_00866,DEV_MIGRATION_FL_00217,Delivery,116,2025-02-26,Fictional transaction fixture.
DEV_MIGRATION_FT_00867,DEV_MIGRATION_FL_00217,Removal,117,2025-03-27,Fictional transaction fixture.
DEV_MIGRATION_FT_00868,DEV_MIGRATION_FL_00217,Sale,118,2025-04-28,Fictional transaction fixture.
DEV_MIGRATION_FT_00869,DEV_MIGRATION_FL_00218,Count,119,2025-05-01,Fictional transaction fixture.
DEV_MIGRATION_FT_00870,DEV_MIGRATION_FL_00218,Delivery,120,2025-06-02,Fictional transaction fixture.
DEV_MIGRATION_FT_00871,DEV_MIGRATION_FL_00218,Removal,121,2025-07-03,Fictional transaction fixture.
DEV_MIGRATION_FT_00872,DEV_MIGRATION_FL_00218,Sale,122,2025-08-04,Fictional transaction fixture.
DEV_MIGRATION_FT_00873,DEV_MIGRATION_FL_00219,Count,123,2025-09-05,Fictional transaction fixture.
DEV_MIGRATION_FT_00874,DEV_MIGRATION_FL_00219,Delivery,124,2025-10-06,Fictional transaction fixture.
DEV_MIGRATION_FT_00875,DEV_MIGRATION_FL_00219,Removal,100,2025-11-07,Fictional transaction fixture.
DEV_MIGRATION_FT_00876,DEV_MIGRATION_FL_00219,Sale,101,2025-12-08,Fictional transaction fixture.
DEV_MIGRATION_FT_00877,DEV_MIGRATION_FL_00220,Count,102,2025-01-09,Fictional transaction fixture.
DEV_MIGRATION_FT_00878,DEV_MIGRATION_FL_00220,Delivery,103,2025-02-10,Fictional transaction fixture.
DEV_MIGRATION_FT_00879,DEV_MIGRATION_FL_00220,Removal,104,2025-03-11,Fictional transaction fixture.
DEV_MIGRATION_FT_00880,DEV_MIGRATION_FL_00220,Sale,105,2025-04-12,Fictional transaction fixture.
DEV_MIGRATION_FT_00881,DEV_MIGRATION_FL_00221,Count,106,2025-05-13,Fictional transaction fixture.
DEV_MIGRATION_FT_00882,DEV_MIGRATION_FL_00221,Delivery,107,2025-06-14,Fictional transaction fixture.
DEV_MIGRATION_FT_00883,DEV_MIGRATION_FL_00221,Removal,108,2025-07-15,Fictional transaction fixture.
DEV_MIGRATION_FT_00884,DEV_MIGRATION_FL_00221,Sale,109,2025-08-16,Fictional transaction fixture.
DEV_MIGRATION_FT_00885,DEV_MIGRATION_FL_00222,Count,110,2025-09-17,Fictional transaction fixture.
DEV_MIGRATION_FT_00886,DEV_MIGRATION_FL_00222,Delivery,111,2025-10-18,Fictional transaction fixture.
DEV_MIGRATION_FT_00887,DEV_MIGRATION_FL_00222,Removal,112,2025-11-19,Fictional transaction fixture.
DEV_MIGRATION_FT_00888,DEV_MIGRATION_FL_00222,Sale,113,2025-12-20,Fictional transaction fixture.
DEV_MIGRATION_FT_00889,DEV_MIGRATION_FL_00223,Count,114,2025-01-21,Fictional transaction fixture.
DEV_MIGRATION_FT_00890,DEV_MIGRATION_FL_00223,Delivery,115,2025-02-22,Fictional transaction fixture.
DEV_MIGRATION_FT_00891,DEV_MIGRATION_FL_00223,Removal,116,2025-03-23,Fictional transaction fixture.
DEV_MIGRATION_FT_00892,DEV_MIGRATION_FL_00223,Sale,117,2025-04-24,Fictional transaction fixture.
DEV_MIGRATION_FT_00893,DEV_MIGRATION_FL_00224,Count,118,2025-05-25,Fictional transaction fixture.
DEV_MIGRATION_FT_00894,DEV_MIGRATION_FL_00224,Delivery,119,2025-06-26,Fictional transaction fixture.
DEV_MIGRATION_FT_00895,DEV_MIGRATION_FL_00224,Removal,120,2025-07-27,Fictional transaction fixture.
DEV_MIGRATION_FT_00896,DEV_MIGRATION_FL_00224,Sale,121,2025-08-28,Fictional transaction fixture.
DEV_MIGRATION_FT_00897,DEV_MIGRATION_FL_00225,Count,122,2025-09-01,Fictional transaction fixture.
DEV_MIGRATION_FT_00898,DEV_MIGRATION_FL_00225,Delivery,123,2025-10-02,Fictional transaction fixture.
DEV_MIGRATION_FT_00899,DEV_MIGRATION_FL_00225,Removal,124,2025-11-03,Fictional transaction fixture.
DEV_MIGRATION_FT_00900,DEV_MIGRATION_FL_00225,Sale,100,2025-12-04,Fictional transaction fixture.
DEV_MIGRATION_FT_00901,DEV_MIGRATION_FL_00226,Count,101,2025-01-05,Fictional transaction fixture.
DEV_MIGRATION_FT_00902,DEV_MIGRATION_FL_00226,Delivery,102,2025-02-06,Fictional transaction fixture.
DEV_MIGRATION_FT_00903,DEV_MIGRATION_FL_00226,Removal,103,2025-03-07,Fictional transaction fixture.
DEV_MIGRATION_FT_00904,DEV_MIGRATION_FL_00226,Sale,104,2025-04-08,Fictional transaction fixture.
DEV_MIGRATION_FT_00905,DEV_MIGRATION_FL_00227,Count,105,2025-05-09,Fictional transaction fixture.
DEV_MIGRATION_FT_00906,DEV_MIGRATION_FL_00227,Delivery,106,2025-06-10,Fictional transaction fixture.
DEV_MIGRATION_FT_00907,DEV_MIGRATION_FL_00227,Removal,107,2025-07-11,Fictional transaction fixture.
DEV_MIGRATION_FT_00908,DEV_MIGRATION_FL_00227,Sale,108,2025-08-12,Fictional transaction fixture.
DEV_MIGRATION_FT_00909,DEV_MIGRATION_FL_00228,Count,109,2025-09-13,Fictional transaction fixture.
DEV_MIGRATION_FT_00910,DEV_MIGRATION_FL_00228,Delivery,110,2025-10-14,Fictional transaction fixture.
DEV_MIGRATION_FT_00911,DEV_MIGRATION_FL_00228,Removal,111,2025-11-15,Fictional transaction fixture.
DEV_MIGRATION_FT_00912,DEV_MIGRATION_FL_00228,Sale,112,2025-12-16,Fictional transaction fixture.
DEV_MIGRATION_FT_00913,DEV_MIGRATION_FL_00229,Count,113,2025-01-17,Fictional transaction fixture.
DEV_MIGRATION_FT_00914,DEV_MIGRATION_FL_00229,Delivery,114,2025-02-18,Fictional transaction fixture.
DEV_MIGRATION_FT_00915,DEV_MIGRATION_FL_00229,Removal,115,2025-03-19,Fictional transaction fixture.
DEV_MIGRATION_FT_00916,DEV_MIGRATION_FL_00229,Sale,116,2025-04-20,Fictional transaction fixture.
DEV_MIGRATION_FT_00917,DEV_MIGRATION_FL_00230,Count,117,2025-05-21,Fictional transaction fixture.
DEV_MIGRATION_FT_00918,DEV_MIGRATION_FL_00230,Delivery,118,2025-06-22,Fictional transaction fixture.
DEV_MIGRATION_FT_00919,DEV_MIGRATION_FL_00230,Removal,119,2025-07-23,Fictional transaction fixture.
DEV_MIGRATION_FT_00920,DEV_MIGRATION_FL_00230,Sale,120,2025-08-24,Fictional transaction fixture.
DEV_MIGRATION_FT_00921,DEV_MIGRATION_FL_00231,Count,121,2025-09-25,Fictional transaction fixture.
DEV_MIGRATION_FT_00922,DEV_MIGRATION_FL_00231,Delivery,122,2025-10-26,Fictional transaction fixture.
DEV_MIGRATION_FT_00923,DEV_MIGRATION_FL_00231,Removal,123,2025-11-27,Fictional transaction fixture.
DEV_MIGRATION_FT_00924,DEV_MIGRATION_FL_00231,Sale,124,2025-12-28,Fictional transaction fixture.
DEV_MIGRATION_FT_00925,DEV_MIGRATION_FL_00232,Count,100,2025-01-01,Fictional transaction fixture.
DEV_MIGRATION_FT_00926,DEV_MIGRATION_FL_00232,Delivery,101,2025-02-02,Fictional transaction fixture.
DEV_MIGRATION_FT_00927,DEV_MIGRATION_FL_00232,Removal,102,2025-03-03,Fictional transaction fixture.
DEV_MIGRATION_FT_00928,DEV_MIGRATION_FL_00232,Sale,103,2025-04-04,Fictional transaction fixture.
DEV_MIGRATION_FT_00929,DEV_MIGRATION_FL_00233,Count,104,2025-05-05,Fictional transaction fixture.
DEV_MIGRATION_FT_00930,DEV_MIGRATION_FL_00233,Delivery,105,2025-06-06,Fictional transaction fixture.
DEV_MIGRATION_FT_00931,DEV_MIGRATION_FL_00233,Removal,106,2025-07-07,Fictional transaction fixture.
DEV_MIGRATION_FT_00932,DEV_MIGRATION_FL_00233,Sale,107,2025-08-08,Fictional transaction fixture.
DEV_MIGRATION_FT_00933,DEV_MIGRATION_FL_00234,Count,108,2025-09-09,Fictional transaction fixture.
DEV_MIGRATION_FT_00934,DEV_MIGRATION_FL_00234,Delivery,109,2025-10-10,Fictional transaction fixture.
DEV_MIGRATION_FT_00935,DEV_MIGRATION_FL_00234,Removal,110,2025-11-11,Fictional transaction fixture.
DEV_MIGRATION_FT_00936,DEV_MIGRATION_FL_00234,Sale,111,2025-12-12,Fictional transaction fixture.
DEV_MIGRATION_FT_00937,DEV_MIGRATION_FL_00235,Count,112,2025-01-13,Fictional transaction fixture.
DEV_MIGRATION_FT_00938,DEV_MIGRATION_FL_00235,Delivery,113,2025-02-14,Fictional transaction fixture.
